bird_id,telem_pt,pt_id,dt,latitude,longitude,Y,X,interval,T,distMoved,speed,daysSinceCap,distFromCap,territory
CNPS41,33,CNPS41_p33,02-07-14 16:30,37.211753,-76.499391,4119415.334,366956.9895,75.43333333,794.5833333,71.81122386,0.951982641,34,58.06638851,1
CNPS41,34,CNPS41_p34,03-07-14 09:40,37.212008,-76.499401,4119443.639,366956.55,17.16666667,811.75,28.30841192,1.649033704,35,31.84944437,1
CNPS41,35,CNPS41_p35,03-07-14 10:01,37.212539,-76.499133,4119502.176,366981.2638,0.35,812.1,63.54016273,181.5433221,35,51.77429326,1
CNPS41,36,CNPS41_p36,03-07-14 10:25,37.21219,-76.49923,4119463.592,366972.0436,0.4,812.5,39.67035599,99.17588996,35,32.8318518,1
CNPS41,37,CNPS41_p37,03-07-14 10:45,37.21201,-76.49924,4119443.635,366970.8401,0.333333333,812.8333333,19.99325539,59.97976618,35,41.12190106,1
CNPS41,38,CNPS41_p38,03-07-14 11:18,37.211659,-76.499407,4119404.927,366955.4046,0.55,813.3833333,41.67210007,75.76745467,35,67.70998407,1
CNPS41,39,CNPS41_p39,03-07-14 11:42,37.212002,-76.499283,4119442.808,366967.0104,0.4,813.7833333,39.61899487,99.04748718,35,38.92818006,1
CNPS41,40,CNPS41_p40,03-07-14 12:24,37.211234,-76.501013,4119360.032,366812.1457,0.7,814.4833333,175.5988083,250.8554405,35,169.2291755,1
CNPS41,41,CNPS41_p41,05-07-14 11:40,37.212453,-76.498902,4119492.31,367001.6109,47.26666667,861.75,231.0725672,4.888700293,37,65.20891224,1
CNPS41,42,CNPS41_p42,05-07-14 12:00,37.212421,-76.499562,4119489.687,366942.9888,0.333333333,862.0833333,58.6807527,176.0422581,37,19.05054465,1
CNPS41,43,CNPS41_p43,05-07-14 12:20,37.212442,-76.499514,4119491.949,366947.285,0.333333333,862.4166667,4.855304155,14.56591247,37,22.29515939,1
CNPS41,44,CNPS41_p44,05-07-14 12:46,37.212391,-76.499734,4119486.6,366927.6735,0.433333333,862.85,20.32788069,46.91049389,37,20.00336587,1
CNPS41,45,CNPS41_p45,05-07-14 13:07,37.212405,-76.499498,4119487.822,366948.6398,0.35,863.2,21.00188134,60.00537525,37,19.01583057,1
CNPS41,46,CNPS41_p46,05-07-14 13:28,37.212405,-76.499487,4119487.806,366949.6159,0.35,863.55,0.976231125,2.789231786,37,19.46340269,1
CNPS41,47,CNPS41_p47,05-07-14 13:50,37.212761,-76.498623,4119526.09,367026.9089,0.366666667,863.9166667,86.25469555,235.2400788,37,102.9453676,1
CNPS41,48,CNPS41_p48,05-07-14 14:10,37.212802,-76.498661,4119530.692,367023.6089,0.333333333,864.25,5.662897138,16.98869142,37,102.7845704,1
CNPS41,49,CNPS41_p49,05-07-14 14:31,37.212413,-76.499058,4119488.091,366987.6978,0.35,864.6,55.71761215,159.1931776,37,50.68563279,1
CNPS41,50,CNPS41_p50,05-07-14 15:01,37.212276,-76.498666,4119472.341,367022.2419,0.5,865.1,37.9652123,75.9304246,37,82.22698294,1
CNPS41,53,CNPS41_p53,14-07-14 14:43,37.218195,-76.501923,4120133.618,366743.6415,215.7,1080.8,717.5691281,3.326699713,46,691.2346661,1
CNPS41,51,CNPS41_p51,14-07-14 16:55,37.212171,-76.499101,4119461.302,366983.4572,2.2,1083,713.8069584,324.4577084,46,44.47013064,1
CNPS41,52,CNPS41_p52,14-07-14 17:18,37.212171,-76.498806,4119460.888,367009.6344,0.383333333,1083.383333,26.18047356,68.29688755,46,70.31809222,1
CNPS41,54,CNPS41_p54,15-07-14 08:50,37.212171,-76.498956,4119461.099,366996.324,15.53333333,1098.916667,13.31207231,0.857000363,47,57.13719269,1
CNPS41,55,CNPS41_p55,16-07-14 18:15,37.212386,-76.499235,4119485.344,366971.9441,33.41666667,1132.333333,34.38312884,1.028921561,48,35.04549862,1
CNPS7,1,CNPS7_p1,23-05-14 16:10,37.253188,-76.700453,4124313.961,349197.708,NA,0,NA,NA,1,84.92857412,1
CNPS7,3,CNPS7_p3,27-05-14 15:26,37.253072,-76.69995,4124300.289,349242.0882,95.26666667,95.26666667,46.43840798,0.487457047,5,59.98174841,1
CNPS7,3,CNPS7_p3,03-06-14 16:18,37.253072,-76.69995,4124300.289,349242.0882,168.8666667,264.1333333,0,0,12,59.98174841,1
CNPS7,4,CNPS7_p4,03-06-14 16:52,37.250841,-76.69995,4124052.757,349237.6413,0.566666667,264.7,247.5719409,436.8916605,12,300.4574396,1
CNPS7,5,CNPS7_p5,07-06-14 19:26,37.253281,-76.699768,4124323.188,349258.6465,98.56666667,363.2666667,271.2455422,2.751899313,16,31.82684135,1
CNPS7,6,CNPS7_p6,13-06-14 10:40,37.252308,-76.700867,4124216.984,349159.235,135.2333333,498.5,145.4714266,1.075706876,22,176.5232832,1
CNPS7,7,CNPS7_p7,13-06-14 11:24,37.253035,-76.700031,4124296.313,349234.8305,0.733333333,499.2333333,109.5799702,149.427232,22,67.34017095,1
CNPS7,8,CNPS7_p8,13-06-14 12:17,37.253444,-76.699902,4124341.487,349247.0869,0.883333333,500.1166667,46.80715348,52.98923036,22,28.67287738,1
CNPS7,9,CNPS7_p9,13-06-14 13:08,37.25333,-76.700508,4124329.804,349193.1132,0.85,500.9666667,55.22366142,64.96901344,22,83.75003254,1
CNPS7,10,CNPS7_p10,13-06-14 14:10,37.253491,-76.69906,4124345.36,349321.8578,1.033333333,502,129.6809977,125.4977397,22,48.04929375,1
CNPS7,11,CNPS7_p11,15-06-14 12:50,37.253483,-76.699505,4124345.181,349282.3747,46.66666667,548.6666667,39.48350575,0.846075123,24,10.07756961,1
CNPS7,12,CNPS7_p12,15-06-14 13:10,37.253322,-76.699532,4124327.361,349279.6592,0.333333333,549,18.02571331,54.07713992,24,24.26456393,1
CNPS7,13,CNPS7_p13,15-06-14 13:40,37.252804,-76.698936,4124268.939,349331.4868,0.5,549.5,78.0975685,156.195137,24,100.1048953,1
CNPS7,14,CNPS7_p14,15-06-14 14:15,37.252117,-76.700637,4124195.426,349179.2533,0.583333333,550.0833333,169.0538367,289.8065771,24,182.2178471,1
CNPS7,15,CNPS7_p15,15-06-14 14:40,37.252268,-76.701731,4124213.924,349082.5256,0.416666667,550.5,98.48057652,236.3533836,24,235.5902697,1
CNPS7,16,CNPS7_p16,15-06-14 15:05,37.253528,-76.700454,4124351.686,349198.2973,0.416666667,550.9166667,179.9484792,431.8763501,24,75.84531108,1
CNPS7,17,CNPS7_p17,18-06-14 16:53,37.254448,-76.697429,4124448.944,349468.4165,73.8,624.7166667,287.0949334,3.890175249,27,217.574566,1
CNPS7,17,CNPS7_p17,20-06-14 20:20,37.254448,-76.697429,4124448.944,349468.4165,51.45,676.1666667,0,0,29,217.574566,1
CNPS7,23,CNPS7_p23,24-06-14 13:37,37.253603,-76.700057,4124359.375,349233.6568,89.28333333,765.45,251.2662383,2.814256916,33,41.34199151,1
CNPS7,24,CNPS7_p24,24-06-14 14:00,37.253556,-76.699825,4124353.79,349254.1393,0.383333333,765.8333333,21.23028571,55.38335402,33,20.19524385,1
CNPS7,22,CNPS7_p22,24-06-14 14:30,37.253452,-76.699655,4124341.981,349269.0093,0.5,766.3333333,18.98866454,37.97732908,33,10.36673582,1
CNPS7,25,CNPS7_p25,24-06-14 14:51,37.253898,-76.699563,4124391.318,349278.0577,0.35,766.6833333,50.15987551,143.31393,33,40.51850741,1
CNPS7,26,CNPS7_p26,24-06-14 15:11,37.253542,-76.699301,4124351.402,349300.5851,0.333333333,767.0166667,45.83416637,137.5024991,33,26.44890655,1
CNPS7,27,CNPS7_p27,24-06-14 15:56,37.254397,-76.699285,4124446.24,349303.7077,0.75,767.7666667,94.88939285,126.5191905,33,99.73445542,1
CNPS7,28,CNPS7_p28,24-06-14 16:37,37.254049,-76.699237,4124407.553,349307.2714,0.683333333,768.45,38.85079055,56.85481545,33,65.55280431,1
CNPS7,29,CNPS7_p29,24-06-14 17:00,37.253322,-76.699233,4124326.885,349306.1776,0.383333333,768.8333333,80.67541523,210.4576049,33,40.0932326,1
CNPS7,30,CNPS7_p30,24-06-14 17:46,37.253601,-76.699831,4124358.793,349253.6968,0.766666667,769.6,61.4194988,80.11238974,33,21.88142253,1
CNPS7,31,CNPS7_p31,27-06-14 10:54,37.25377,-76.699886,4124377.631,349249.1557,65.13333333,834.7333333,19.37761165,0.297506832,36,36.52343132,1
CNPS7,32,CNPS7_p32,27-06-14 11:24,37.2537,-76.69958,4124369.377,349276.1553,0.5,835.2333333,28.23308195,56.46616389,36,18.49777984,1
CNPS7,33,CNPS7_p33,29-06-14 09:18,37.253823,-76.701361,4124385.863,349118.4437,45.9,881.1333333,158.5709209,3.45470416,38,159.5535118,1
CNPS7,34,CNPS7_p34,30-06-14 09:38,37.253434,-76.700111,4124340.71,349228.5306,24.33333333,905.4666667,118.9870538,4.889878921,39,46.75285738,1
CNPS7,35,CNPS7_p35,30-06-14 10:05,37.253485,-76.700116,4124346.377,349228.1889,0.45,905.9166667,5.677292303,12.61620512,39,46.18142193,1
CNPS7,36,CNPS7_p36,30-06-14 10:26,37.253571,-76.700234,4124356.106,349217.8948,0.35,906.2666667,14.16410731,40.46887802,39,56.47686284,1
CNPS7,37,CNPS7_p37,30-06-14 10:49,37.253491,-76.700143,4124347.085,349225.8062,0.383333333,906.65,11.99869539,31.30094448,39,48.49065554,1
CNPS7,38,CNPS7_p38,30-06-14 11:12,37.25363,-76.700004,4124362.286,349238.4112,0.383333333,907.0333333,19.7473144,51.51473322,39,37.47156842,1
CNPS7,39,CNPS7_p39,30-06-14 11:33,37.253493,-76.700084,4124347.213,349231.0429,0.35,907.3833333,16.7775795,47.93594143,39,43.26165159,1
CNPS7,40,CNPS7_p40,30-06-14 11:54,37.25367,-76.700191,4124367.022,349221.9059,0.35,907.7333333,21.81470261,62.32772175,39,54.63866974,1
CNPS7,41,CNPS7_p41,30-06-14 12:18,37.253649,-76.700068,4124364.496,349232.7729,0.4,908.1333333,11.15671838,27.89179595,39,43.5157066,1
CNPS7,42,CNPS7_p42,01-07-14 11:57,37.253595,-76.699805,4124358.086,349255.9908,23.65,931.7833333,24.08648958,1.018456219,40,19.48676305,1
CNPS7,43,CNPS7_p43,01-07-14 12:17,37.253319,-76.699682,4124327.267,349266.3496,0.333333333,932.1166667,32.51331263,97.5399379,40,24.9686433,1
CNPS7,44,CNPS7_p44,01-07-14 12:48,37.253617,-76.699859,4124360.613,349251.2454,0.516666667,932.6333333,36.60727487,70.85279008,40,24.83444338,1
CNPS7,45,CNPS7_p45,01-07-14 13:33,37.253732,-76.699537,4124372.859,349280.0328,0.75,933.3833333,31.28384431,41.71179241,40,22.64976134,1
CNPS7,46,CNPS7_p46,01-07-14 14:01,37.253783,-76.699499,4124378.457,349283.5046,0.466666667,933.85,6.58718447,14.11539529,40,29.02027094,1
CNPS7,47,CNPS7_p47,01-07-14 14:43,37.253807,-76.700251,4124382.318,349216.8576,0.7,934.55,66.75874422,95.3696346,40,65.28926053,1
CNPS7,48,CNPS7_p48,01-07-14 15:33,37.253206,-76.699939,4124315.139,349243.3309,0.833333333,935.3833333,72.20701942,86.64842331,40,47.26960082,1
CNPS7,51,CNPS7_p51,01-07-14 17:11,37.25389,-76.699784,4124390.783,349258.4413,1.633333333,937.0166667,77.13843999,47.22761632,40,42.77805277,1
CNPS7,49,CNPS7_p49,01-07-14 17:50,37.253853,-76.699215,4124385.771,349308.8321,0.65,937.6666667,50.63943985,77.90683054,40,49.12578464,1
CNPS7,50,CNPS7_p50,01-07-14 18:31,37.253706,-76.699791,4124370.379,349257.4537,0.683333333,938.35,53.63444463,78.48943116,40,25.58065296,1
CNPS7,51,CNPS7_p51,06-07-14 13:08,37.25389,-76.699784,4124390.783,349258.4413,114.6166667,1052.966667,20.42788706,0.178227894,45,42.77805277,1
CNPS7,52,CNPS7_p52,10-07-14 08:59,37.252804,-76.70113,4124272.435,349136.8985,91.85,1144.816667,169.6434536,1.846961933,49,158.1324152,1
CNPS7,53,CNPS7_p53,10-07-14 09:27,37.253483,-76.699618,4124345.361,349272.3527,0.466666667,1145.283333,153.8377125,329.652241,49,5.905180674,1
CNPS7,54,CNPS7_p54,13-07-14 18:18,37.253547,-76.699655,4124352.521,349269.1987,80.85,1226.133333,7.823893916,0.096770488,52,5.172663918,1
CNPS7,55,CNPS7_p55,13-07-14 18:42,37.253598,-76.699628,4124358.136,349271.6949,0.4,1226.533333,6.144854712,15.36213678,52,7.553119636,1
CNPS7,56,CNPS7_p56,13-07-14 19:12,37.253679,-76.699681,4124367.208,349267.1558,0.5,1227.033333,10.14419109,20.28838217,52,17.65825635,1
CNPS7,57,CNPS7_p57,15-07-14 14:20,37.253566,-76.699955,4124355.107,349242.6295,43.13333333,1270.166667,27.34910588,0.634059642,54,31.77781039,1
CNPS8,1,CNPS8_p1,23-05-14 15:55,37.256494,-76.702019,4124683.263,349065.4165,NA,0,NA,NA,1,65.27517399,1
CNPS8,2,CNPS8_p2,27-05-14 15:15,37.256889,-76.702484,4124727.831,349024.9657,95.33333333,95.33333333,60.1878214,0.631340784,5,51.48738384,1
CNPS8,3,CNPS8_p3,29-05-14 13:13,37.25782,-76.703122,4124832.145,348970.2432,45.96666667,141.3,117.7962758,2.562645595,7,132.129692,1
CNPS8,4,CNPS8_p4,29-05-14 14:19,37.257551,-76.702789,4124801.767,348999.2383,1.1,142.4,41.99450807,38.17682552,7,90.57713912,1
CNPS8,5,CNPS8_p5,29-05-14 15:25,37.256995,-76.703345,4124740.966,348948.8185,1.1,143.5,78.98682063,71.80620057,7,123.6540182,1
CNPS8,6,CNPS8_p6,29-05-14 16:25,37.258013,-76.702721,4124852.918,349006.1914,1,144.5,125.7970586,125.7970586,7,123.8375725,1
CNPS8,7,CNPS8_p7,29-05-14 17:26,37.257206,-76.703518,4124764.653,348933.8973,1.016666667,145.5166667,114.0927128,112.2223405,7,139.3420636,1
CNPS8,8,CNPS8_p8,29-05-14 18:29,37.257799,-76.702732,4124829.192,349004.7885,1.05,146.5666667,95.86889359,91.30370818,7,105.4319924,1
CNPS8,9,CNPS8_p9,03-06-14 13:04,37.257947,-76.703267,4124846.467,348957.6375,114.5833333,261.15,50.21595788,0.43824836,12,150.9949005,1
CNPS8,10,CNPS8_p10,03-06-14 15:12,37.257678,-76.70458,4124818.718,348840.6562,2.133333333,263.2833333,120.227416,56.35660124,12,242.1097058,1
CNPS8,12,CNPS8_p12,04-06-14 09:58,37.25858,-76.703085,4124916.408,348975.0424,18.76666667,282.05,166.1414664,8.853008866,13,194.3010736,1
CNPS8,13,CNPS8_p13,04-06-14 10:58,37.257632,-76.703238,4124811.471,348959.5802,1,283.05,106.070041,106.070041,13,129.2407233,1
CNPS8,14,CNPS8_p14,05-06-14 12:57,37.256586,-76.70253,4124694.286,349020.2812,25.98333333,309.0333333,131.9732383,5.079149646,14,74.8757449,1
CNPS8,15,CNPS8_p15,05-06-14 14:28,37.257908,-76.702766,4124841.34,349001.9909,1.516666667,310.55,148.1870912,97.7057744,14,116.6925181,1
CNPS8,16,CNPS8_p16,05-06-14 15:10,37.257436,-76.70304,4124789.408,348976.7485,0.7,311.25,57.74176462,82.48823518,14,104.0323227,1
CNPS8,17,CNPS8_p17,07-06-14 07:28,37.259365,-76.702262,4125002.192,349049.5968,40.3,351.55,224.9086603,5.580860057,16,255.022952,1
CNPS8,18,CNPS8_p18,09-06-14 11:34,37.257871,-76.703104,4124837.774,348971.9414,52.1,403.65,181.8340999,3.490097886,18,134.505116,1
CNPS8,19,CNPS8_p19,11-06-14 11:36,37.257997,-76.703067,4124851.695,348975.4744,48.03333333,451.6833333,14.36232328,0.299007424,20,141.7164864,1
CNPS8,20,CNPS8_p20,11-06-14 12:22,37.256755,-76.702209,4124712.524,349049.087,0.766666667,452.45,157.4400906,205.3566399,20,42.52417314,1
CNPS8,22,CNPS8_p22,11-06-14 13:28,37.257662,-76.703405,4124815.066,348944.8297,1.1,453.55,146.2342175,132.9401977,20,143.9200017,1
CNPS8,23,CNPS8_p23,15-06-14 12:00,37.257729,-76.703603,4124822.816,348927.4038,94.53333333,548.0833333,19.07156236,0.201744313,24,162.9561202,1
CNPS8,24,CNPS8_p24,18-06-14 14:59,37.256087,-76.704526,4124642.108,348842.2651,74.98333333,623.0666667,199.7598045,2.664056073,27,253.277461,1
CNPS8,25,CNPS8_p25,18-06-14 18:07,37.256192,-76.704526,4124653.758,348842.4749,3.133333333,626.2,11.65188895,3.718687962,27,248.4296594,1
CNPS8,26,CNPS8_p26,20-06-14 08:45,37.257635,-76.703238,4124811.804,348959.5862,38.63333333,664.8333333,196.7068751,5.091636111,29,129.3989037,1
CNPS8,27,CNPS8_p27,20-06-14 09:07,37.257836,-76.70326,4124834.14,348958.0366,0.366666667,665.2,22.38968861,61.06278713,29,142.9575798,1
CNPS8,28,CNPS8_p28,20-06-14 10:50,37.257136,-76.703351,4124756.619,348948.568,1.716666667,666.9166667,78.09711792,45.49346675,29,123.9816697,1
CNPS8,29,CNPS8_p29,20-06-14 11:12,37.257603,-76.703292,4124808.34,348954.7333,0.366666667,667.2833333,52.08716507,142.0559047,29,132.0319498,1
CNPS8,30,CNPS8_p30,24-06-14 11:26,37.257325,-76.70176,4124775.05,349090.0447,96.23333333,763.5166667,139.3463278,1.448004792,33,32.22291133,1
CNPS8,32,CNPS8_p32,24-06-14 12:27,37.258733,-76.705062,4124936.542,348800.0193,1.016666667,764.5333333,331.9554167,326.5135247,33,331.0543788,1
CNPS8,31,CNPS8_p31,24-06-14 14:05,37.257794,-76.703699,4124830.181,348919.0198,1.633333333,766.1666667,159.6050792,97.71739546,33,173.8034194,1
CNPS8,33,CNPS8_p33,27-06-14 12:10,37.256492,-76.70238,4124683.617,349033.3966,70.08333333,836.25,185.9114264,2.652719521,36,75.35696845,1
CNPS8,34,CNPS8_p34,27-06-14 12:47,37.256286,-76.702042,4124660.222,349062.9616,0.616666667,836.8666667,37.7016611,61.13782882,36,88.44657345,1
CNPS8,35,CNPS8_p35,27-06-14 13:14,37.256278,-76.702037,4124659.326,349063.389,0.45,837.3166667,0.992716858,2.206037462,36,89.29417349,1
CNPS8,36,CNPS8_p36,30-06-14 08:40,37.25643,-76.701677,4124675.616,349095.6197,67.43333333,904.75,36.11346179,0.53554318,39,76.22899213,1
CNPS8,37,CNPS8_p37,30-06-14 09:00,37.256497,-76.701833,4124683.299,349081.9182,0.333333333,905.0833333,15.70858336,47.12575009,39,65.59387753,1
CNPS8,38,CNPS8_p38,30-06-14 09:27,37.256243,-76.70201,4124655.4,349065.7137,0.45,905.5333333,32.26360211,71.69689358,39,93.0090355,1
CNPS8,39,CNPS8_p39,30-06-14 09:49,37.256559,-76.70245,4124691.162,349027.3222,0.366666667,905.9,52.4673986,143.0929053,39,72.59777644,1
CNPS8,40,CNPS8_p40,30-06-14 10:11,37.256328,-76.701881,4124664.625,349077.324,0.366666667,906.2666667,56.60735263,154.383689,39,83.70642945,1
CNPS8,41,CNPS8_p41,30-06-14 10:38,37.257192,-76.700631,4124758.493,349189.9058,0.45,906.7166667,146.5805687,325.7345971,39,118.0951142,1
CNPS8,42,CNPS8_p42,01-07-14 16:00,37.256417,-76.70194,4124674.594,349072.2691,29.36666667,936.0833333,144.4902605,4.920213185,40,73.58423234,1
CNPS8,43,CNPS8_p43,01-07-14 16:22,37.256235,-76.701715,4124654.042,349091.8605,0.366666667,936.45,28.39379612,77.43762578,40,96.1547244,1
CNPS8,44,CNPS8_p44,01-07-14 16:46,37.256315,-76.70193,4124663.261,349072.9524,0.4,936.85,21.03583149,52.58957873,40,84.92003845,1
CNPS8,45,CNPS8_p45,01-07-14 17:06,37.256205,-76.702139,4124651.389,349054.1972,0.333333333,937.1833333,22.19688967,66.59066901,40,98.46061525,1
CNPS8,46,CNPS8_p46,01-07-14 17:28,37.256345,-76.702203,4124667.025,349048.8007,0.366666667,937.55,16.54106128,45.11198531,40,84.47650611,1
CNPS8,47,CNPS8_p47,01-07-14 17:52,37.256358,-76.702128,4124668.347,349055.4782,0.4,937.95,6.807105864,17.01776466,40,81.57647852,1
CNPS8,48,CNPS8_p48,01-07-14 18:16,37.256382,-76.702289,4124671.267,349041.2475,0.4,938.35,14.52718908,36.31797269,40,82.92911055,1
CNPS8,49,CNPS8_p49,01-07-14 18:39,37.256586,-76.702128,4124693.644,349055.9333,0.383333333,938.7333333,26.76570288,69.82357273,40,56.92634889,1
CNPS8,50,CNPS8_p50,01-07-14 19:00,37.256345,-76.701908,4124666.554,349074.9634,0.35,939.0833333,33.10608412,94.58881178,40,81.66892165,1
CNPS8,51,CNPS8_p51,06-07-14 19:25,37.256806,-76.702203,4124718.173,349049.7209,120.4166667,1059.5,57.46046438,0.477180327,45,37.52886279,1
CNPS8,52,CNPS8_p52,11-07-14 11:37,37.256455,-76.702064,4124679.008,349061.3478,112.2,1171.7,40.85440036,0.364121215,50,70.02600198,1
CNPS8,53,CNPS8_p53,13-07-14 16:33,37.256205,-76.701726,4124650.731,349090.825,52.93333333,1224.633333,40.84720368,0.771672614,52,99.19953457,1
CNPS8,54,CNPS8_p54,13-07-14 16:55,37.256823,-76.701769,4124719.367,349088.2448,0.366666667,1225,68.68448098,187.3213118,52,32.94748393,1
CNPS8,55,CNPS8_p55,13-07-14 17:17,37.256366,-76.701291,4124667.9,349129.7252,0.366666667,1225.366667,66.1020096,180.278208,52,98.72493532,1
CNPS8,56,CNPS8_p56,18-07-14 12:09,37.256712,-76.701114,4124706.007,349146.113,114.8666667,1340.233333,41.48136254,0.361126197,57,85.04341056,1
CNPS8,57,CNPS8_p57,18-07-14 12:40,37.256745,-76.701116,4124709.671,349146.0014,0.516666667,1340.75,3.665699191,7.09490166,57,83.18836879,1
CNPS8,58,CNPS8_p58,20-07-14 13:14,37.256817,-76.701077,4124717.598,349149.6038,48.56666667,1389.316667,8.707158823,0.179282611,59,83.16792185,1
CNPS8,59,CNPS8_p59,20-07-14 13:35,37.256886,-76.701162,4124725.389,349142.2031,0.35,1389.666667,10.74569874,30.70199641,59,73.56021551,1
CNPS8,60,CNPS8_p60,20-07-14 13:56,37.256747,-76.701114,4124709.89,349146.1828,0.35,1390.016667,16.00178156,45.71937588,59,83.24825555,1
CNPS8,61,CNPS8_p61,20-07-14 14:18,37.256709,-76.700943,4124705.401,349161.2724,0.366666667,1390.383333,15.74316198,42.93589631,59,98.75596834,1
CNPS8,62,CNPS8_p62,20-07-14 15:25,37.256986,-76.701887,4124737.64,349078.1051,1.116666667,1391.5,89.19726963,79.87815191,59,12.0497322,1
CNPS8,63,CNPS8_p63,23-07-14 11:30,37.257305,-76.700867,4124771.407,349169.2013,68.08333333,1459.583333,97.15311597,1.426973552,62,99.68350818,1
CNPS8,64,CNPS8_p64,23-07-14 13:48,37.256854,-76.701162,4124721.838,349142.1393,2.3,1461.883333,56.47510606,24.55439394,62,74.67692829,1
CNPS8,65,CNPS8_p65,23-07-14 14:17,37.258096,-76.702402,4124861.618,349034.6476,0.483333333,1462.366667,176.3318291,364.8244741,62,119.5132826,1
CNPS8,66,CNPS8_p66,23-07-14 14:50,37.256669,-76.701313,4124701.553,349128.3785,0.55,1462.916667,185.4893146,337.2532993,62,72.95870627,1
CNPS8,67,CNPS8_p67,23-07-14 15:10,37.256709,-76.700776,4124705.135,349176.083,0.333333333,1463.25,47.83879225,143.5163768,62,112.3900262,1
CNPS8,68,CNPS8_p68,23-07-14 15:47,37.256857,-76.7015,4124722.71,349112.1693,0.616666667,1463.866667,66.28605941,107.4909072,62,47.3415538,1
CNPS8,69,CNPS8_p69,23-07-14 16:24,37.257605,-76.703507,4124808.905,348935.6699,0.616666667,1464.483333,196.422036,318.5222205,62,149.4829241,1
CNPS8,70,CNPS8_p70,23-07-14 16:55,37.257436,-76.70304,4124789.408,348976.7485,0.516666667,1465,45.47069811,88.0078028,62,104.0323227,1
CNPS8,71,CNPS8_p71,23-07-14 17:23,37.258024,-76.702756,4124854.194,349003.1094,0.466666667,1465.466667,69.94371198,149.8793828,62,126.5757733,1
CNPS8,72,CNPS8_p72,25-07-14 11:42,37.257452,-76.70076,4124787.546,349178.9839,42.31666667,1507.783333,188.0790786,4.444562709,64,113.751508,1
CNPS8,73,CNPS8_p73,25-07-14 12:09,37.257281,-76.702327,4124771.073,349039.672,0.45,1508.233333,140.2824569,311.7387931,64,39.82808378,1
CNPS8,74,CNPS8_p74,25-07-14 12:53,37.255993,-76.702133,4124627.858,349054.3062,0.733333333,1508.966667,143.9604828,196.3097493,64,121.6524408,1
CNPS8,75,CNPS8_p75,25-07-14 13:27,37.256318,-76.701109,4124662.284,349145.7704,0.566666667,1509.533333,97.72842584,172.461928,64,113.0543705,1
CNPS8,76,CNPS8_p76,25-07-14 13:57,37.256884,-76.70128,4124725.355,349131.7341,0.5,1510.033333,64.61406555,129.2281311,64,63.70106237,1
CNPS8,77,CNPS8_p77,25-07-14 15:31,37.257372,-76.702278,4124781.091,349044.1993,1.566666667,1511.6,103.773168,66.23819234,64,43.25261942,1
CNPS8,78,CNPS8_p78,25-07-14 15:52,37.256792,-76.701302,4124715.183,349129.5995,0.35,1511.95,107.8755687,308.2159105,64,66.15352427,1
CNPS8,79,CNPS8_p79,25-07-14 16:20,37.256843,-76.701318,4124720.867,349128.2822,0.466666667,1512.416667,5.834662148,12.50284746,64,62.32321829,1
CNPS8,80,CNPS8_p80,30-07-14 11:25,37.256849,-76.701002,4124721.029,349156.3191,115.0833333,1627.5,28.03734202,0.243626433,69,88.33290258,1
CNPS8,81,CNPS8_p81,30-07-14 11:48,37.256792,-76.701141,4124714.926,349143.878,0.383333333,1627.883333,13.85723522,36.14930928,69,78.95924189,1
CNPS8,82,CNPS8_p82,30-07-14 12:17,37.256886,-76.700787,4124724.791,349175.4605,0.483333333,1628.366667,33.08733739,68.45656012,69,105.8153575,1
COLW1,1,COLW1_p1,01-06-13 14:53,37.29079,-76.702118,4128488.615,349125.1183,NA,0,NA,NA,7,145.0889278,1
COLW1,2,COLW1_p2,11-06-13 18:53,37.287561,-76.702816,4128131.465,349056.7904,244,244,363.6273153,1.490275882,17,419.0377516,1
COLW1,3,COLW1_p3,11-06-13 19:13,37.287632,-76.702655,4128139.086,349071.205,0.333333333,244.3333333,16.30522414,48.91567241,17,405.2285076,1
COLW1,4,COLW1_p4,11-06-13 19:33,37.287705,-76.702482,4128146.909,349086.6873,0.333333333,244.6666667,17.34649654,52.03948963,17,390.9308507,1
COLW1,5,COLW1_p5,11-06-13 19:53,37.287891,-76.702138,4128166.997,349117.5545,0.333333333,245,36.82813842,110.4844153,17,359.1484438,1
COLW1,6,COLW1_p6,21-06-13 16:30,37.286763,-76.70573,4128047.582,348796.8658,236.6166667,481.6166667,342.2005034,1.44622316,27,649.3198246,1
COLW1,7,COLW1_p7,21-06-13 17:05,37.287721,-76.704898,4128152.544,348872.5404,0.583333333,482.2,129.3973204,221.8239778,27,522.8858454,1
COLW1,8,COLW1_p8,21-06-13 17:25,37.286565,-76.705534,4128025.3,348813.8452,0.333333333,482.5333333,140.1290906,420.3872719,27,652.7926394,1
COLW1,9,COLW1_p9,21-06-13 17:45,37.286538,-76.70569,4128022.554,348799.9615,0.333333333,482.8666667,14.15265493,42.4579648,27,664.5096385,1
COLW1,10,COLW1_p10,21-06-13 18:05,37.286497,-76.705298,4128017.378,348834.6309,0.333333333,483.2,35.05364849,105.1609455,27,644.2509529,1
COLW1,11,COLW1_p11,21-06-13 18:30,37.286598,-76.705894,4128029.538,348781.9967,0.416666667,483.6166667,54.02059431,129.6494263,27,672.5177023,1
COLW1,12,COLW1_p12,21-06-13 18:55,37.288642,-76.704174,4128253.573,348938.565,0.416666667,484.0333333,273.3227283,655.9745479,27,408.4824678,1
